AntiSpot,SituComp
0.976018,0.307059
0.997877,0.332946
0.963853,0.232657
0.968744,0.350197
0.963537,0.268498
0.993163,0.335587
0.992940,0.382330
0.999750,0.213596
0.968940,0.379953
0.968346,0.224498
0.966381,0.367929
0.987388,0.332330
0.984810,0.367073
0.968521,0.277420
0.984372,0.272606
0.991435,0.385603
0.977487,0.229136
0.975338,0.224383
0.991656,0.353667
0.989106,0.228551
0.960578,0.325260
0.983423,0.300490
0.992952,0.205754
0.980546,0.386207
0.961078,0.246077
0.988063,0.298588
0.972304,0.323502
0.968725,0.267843
0.984928,0.350751
0.997038,0.383670
0.966876,0.237639
0.967219,0.286735
0.990115,0.269602
0.962382,0.372446
0.988294,0.276054
0.983346,0.272560
0.972243,0.253745
0.995423,0.375313
0.982894,0.326890
0.967984,0.367014
0.963325,0.271750
0.991262,0.386564
0.996471,0.323432
0.977257,0.248403
0.968907,0.360922
0.972560,0.233420
0.995765,0.319287
0.961000,0.296361
0.969851,0.233252
0.992446,0.238886
0.990630,0.304072
0.976563,0.274778
0.978003,0.399725
0.998404,0.381073
0.998713,0.272706
0.976118,0.328953
0.968371,0.209347
0.991729,0.231723
0.997709,0.227299
0.960699,0.314713
0.973804,0.317380
0.988352,0.328134
0.991266,0.307363
0.984629,0.266696
0.989441,0.320818
0.990121,0.382894
0.964960,0.254228
0.974789,0.376797
0.966949,0.386695
0.987443,0.241958
0.991863,0.219160
0.971648,0.254092
0.993745,0.388474
0.968307,0.291645
0.975740,0.219056
0.962652,0.364964
0.995936,0.385080
0.977243,0.289700
0.960822,0.279194
0.979826,0.261615
0.997071,0.348923
0.961440,0.273702
0.995661,0.313813
0.960719,0.320512
0.976198,0.264754
0.989095,0.375535
0.984521,0.222345
0.985196,0.349676
0.974012,0.217904
0.964782,0.263892
0.984526,0.321490
0.996679,0.324638
0.966954,0.218764
0.978496,0.345236
0.990667,0.257826
0.966038,0.280976
0.963579,0.246003
0.970102,0.385700
0.966600,0.309414
0.971849,0.230339
0.982037,0.366163
0.983562,0.315977
0.980044,0.216564
0.995697,0.310309
0.967013,0.232517
0.962209,0.275076
0.977923,0.218375
0.995498,0.207353
0.992748,0.216130
0.982751,0.201791
0.969813,0.366611
0.970911,0.249970
0.960844,0.351876
0.983999,0.217326
0.983474,0.354969
0.998547,0.339314
0.994657,0.261345
0.974919,0.267687
0.990727,0.362327
0.992704,0.358829
0.990427,0.299968
0.976472,0.206471
0.990649,0.290505
0.998412,0.327791
0.991986,0.275207
0.992766,0.355278
0.994477,0.234717
0.990745,0.251880
0.980450,0.257759
0.976060,0.386337
0.986959,0.344143
0.999310,0.266598
0.971543,0.349040
0.997338,0.374949
0.963593,0.319734
0.983120,0.256212
0.977131,0.328023
0.987008,0.233825
0.970904,0.218528
0.975315,0.245619
0.961923,0.309264
0.985858,0.358825
0.963757,0.399597
0.977881,0.322251
0.990345,0.321913
0.966202,0.278805
0.996565,0.268847
0.975057,0.363629
0.990694,0.311381
0.998962,0.378939
0.990050,0.225340
0.986706,0.353169
0.996866,0.243125
0.982551,0.260865
0.990743,0.381364
0.981417,0.227739
0.988206,0.213654
0.966171,0.339015
0.977872,0.236416
0.972301,0.367852
0.965931,0.342972
0.964382,0.324006
0.977540,0.323841
0.963211,0.264385
0.988406,0.288598
0.995524,0.321458
0.991035,0.245598
0.962216,0.366075
0.994388,0.384842
0.963393,0.343231
0.991510,0.286592
0.964403,0.286947
0.976278,0.316366
0.975454,0.369947
0.974486,0.230229
0.976885,0.389413
0.997940,0.340947
0.971438,0.211845
0.991181,0.214797
0.971755,0.286176
0.992085,0.235562
0.994517,0.261507
0.999807,0.273656
0.977295,0.272859
0.988497,0.303618
0.960635,0.222243
0.987276,0.272339
0.991622,0.352902
0.996390,0.387757
0.968062,0.294992
0.995345,0.200161
0.965323,0.264603
0.987395,0.225199
0.988628,0.210430
0.984914,0.201569
0.965423,0.221600
0.992466,0.258104
0.961579,0.287409
0.995162,0.331922
0.977598,0.233180
0.977609,0.265975
0.971359,0.359350
0.999292,0.220804
0.973522,0.328290
0.963414,0.232568
0.967614,0.309637
0.988806,0.206398
0.979817,0.274690
0.990316,0.393295
0.969950,0.249006
0.977590,0.285078
0.986652,0.371825
0.976820,0.304468
0.999241,0.201629
0.992439,0.394200
0.996715,0.361260
0.980857,0.319252
0.968233,0.333412
0.977873,0.376214
0.979467,0.293269
0.971337,0.389240
0.986431,0.222236
0.965307,0.281501
0.995541,0.266162
0.978542,0.244479
0.991234,0.252914
0.987625,0.205441
0.990381,0.290225
0.975864,0.323333
0.978199,0.231404
0.997409,0.396383
0.964231,0.220014
0.979107,0.213657
0.996946,0.276845
0.989991,0.304154
0.962881,0.289889
0.961142,0.382391
0.964459,0.382050
0.964335,0.302888
0.991206,0.308034
0.996912,0.367351
0.964012,0.385732
0.972044,0.277964
0.961845,0.217477
0.998680,0.222586
0.996710,0.255204
0.975035,0.391464
0.998778,0.320147
0.967331,0.208773
0.983269,0.327769
0.960426,0.399275
0.989831,0.342628
0.995336,0.292908
0.998938,0.307075
0.994837,0.355432
0.980546,0.399925
0.983318,0.224110
0.994158,0.277552
0.996219,0.234085
0.996432,0.294010
0.979357,0.316862
0.997038,0.376139
0.967565,0.349271
0.978614,0.361999
0.971014,0.329963
0.994770,0.252501
0.997678,0.359770
0.984872,0.252675
0.990519,0.278887
0.986830,0.227136
0.987372,0.220711
0.982092,0.258544
0.986669,0.243553
0.992481,0.313118
0.971368,0.389333
0.993573,0.372173
0.972881,0.275901
0.985800,0.217799
0.980230,0.346318
0.982357,0.273675
0.970896,0.396028
0.986606,0.376815
0.998532,0.277291
0.998107,0.271270
0.981576,0.226793
0.972880,0.245307
0.968439,0.298535
0.967316,0.385578
0.970309,0.219607
0.976416,0.376872
0.973808,0.394913
0.994582,0.244791
0.977320,0.320024
0.992614,0.251572
0.973989,0.297255
0.995532,0.219624
0.988068,0.337148
0.981794,0.297087
0.999297,0.364344
0.995488,0.273924
0.990468,0.373943
0.989661,0.303797
0.970077,0.373418
0.967514,0.392360
0.984212,0.213367
0.980386,0.370440
0.996206,0.203087
0.965609,0.215479
0.975520,0.240304
0.974004,0.314940
0.966751,0.303941
0.995522,0.245879
0.988213,0.270555
0.998328,0.334144
0.988624,0.375213
0.973300,0.303427
0.961769,0.377178
0.979656,0.289795
0.983217,0.327860
0.991762,0.335055
0.965196,0.275777
0.992044,0.208486
0.990508,0.210286
0.985936,0.275033
0.968338,0.314694
0.993318,0.365687
0.975743,0.261148
0.994963,0.296749
0.977324,0.316317
0.978256,0.262104
0.995318,0.355316
0.968688,0.234381
0.975334,0.260945
0.998825,0.296974
0.987670,0.392901
0.968374,0.334185
0.979094,0.301492
0.986209,0.297556
0.982370,0.260581
0.994140,0.218603
0.986667,0.237807
0.981980,0.287338
0.963441,0.335592
0.961688,0.294190
0.965123,0.273312
0.990170,0.333678
0.996334,0.313474
0.969267,0.341950
0.965555,0.245316
0.979797,0.248167
0.968549,0.205678
0.984355,0.335962
0.965647,0.366487
0.992577,0.312811
0.991239,0.384444
0.983046,0.353091
0.963342,0.308948
0.989979,0.217629
0.965999,0.310418
0.985417,0.355520
0.960400,0.276387
0.991339,0.294537
0.985695,0.248009
0.989172,0.380980
0.997754,0.229309
0.994220,0.333132
0.969719,0.338653
0.993667,0.396983
0.992880,0.268678
0.989602,0.241975
0.989886,0.369731
0.962180,0.225014
0.975486,0.242770
0.986450,0.349812
0.961339,0.273044
0.976278,0.306816
0.992236,0.358466
0.970613,0.256651
0.971819,0.247934
0.994369,0.263982
0.986581,0.231116
0.980419,0.277036
0.970857,0.343943
0.988141,0.337658
0.967374,0.210960
0.995539,0.306906
0.970833,0.358561
0.963890,0.211275
0.997338,0.367096
0.968513,0.257381
0.966910,0.365060
0.990103,0.278115
0.996004,0.375059
0.981107,0.299333
0.981690,0.307169
0.989525,0.328279
0.980153,0.376985
0.988747,0.397064
0.980782,0.338237
0.979214,0.325298
0.994607,0.215653
0.977259,0.213407
0.972448,0.306233
0.976629,0.339677
0.996734,0.280156
0.962563,0.201538
0.978063,0.224201
0.979660,0.261759
0.984428,0.337632
0.981761,0.288037
0.980824,0.313184
0.994142,0.354771
0.987016,0.200452
0.997895,0.331330
0.965918,0.273272
0.974820,0.327963
0.970406,0.390496
0.981461,0.242637
0.989801,0.387160
0.969321,0.207014
0.975712,0.293659
0.991568,0.354245
0.988994,0.221785
0.970307,0.381719
0.969055,0.267091
0.979676,0.280608
0.964388,0.235174
0.971032,0.306117
0.961048,0.301024
0.980398,0.224665
0.961660,0.265364
0.967368,0.300549
0.978698,0.315488
0.968375,0.315502
0.995463,0.295067
0.983716,0.313648
0.970152,0.383605
0.980733,0.204955
0.969268,0.363990
0.971807,0.237031
0.992371,0.357758
0.992136,0.205079
0.995433,0.290573
0.984101,0.223869
0.975072,0.395393
0.971595,0.295327
0.969583,0.377223
0.966692,0.251196
0.966620,0.200061
0.968801,0.282437
0.973867,0.321605
0.961648,0.397736
0.981990,0.357596
0.996548,0.279932
0.984880,0.251473
0.963674,0.336696
0.967960,0.323704
0.992081,0.313050
0.970440,0.382143
0.962255,0.213963
0.982808,0.310016
0.978986,0.281786
0.994121,0.330400
0.986686,0.347324
0.975491,0.281768
0.974114,0.372717
0.980138,0.244589
0.977235,0.234523
0.993072,0.327908
0.999547,0.349609
0.986375,0.381066
0.976782,0.258280
0.997874,0.333508
0.974935,0.344873
0.984522,0.309395
0.988860,0.250701
0.986581,0.376413
0.979003,0.389722
0.974688,0.217282
0.992002,0.389823
0.963897,0.246484
0.966214,0.305474
0.986409,0.206742
0.996152,0.389725
0.998374,0.232583
0.991186,0.256912
0.976735,0.308205
0.981854,0.356221
0.995179,0.331666
0.989657,0.200754
0.970089,0.383483
0.974807,0.307971
0.988615,0.283025
0.994743,0.267966
0.970748,0.244978
0.982184,0.268406
0.993537,0.254842
0.994549,0.395319
0.996125,0.390944
0.991575,0.385157
0.973711,0.397300
0.971729,0.319218
0.998544,0.313356
0.991689,0.317277
0.977036,0.356040
0.986247,0.327116
0.973021,0.216120
0.976628,0.272076
0.982024,0.257797
0.988086,0.216798
0.991772,0.319485
0.967444,0.215618
0.985888,0.335055
0.967446,0.387787
0.975479,0.382204
0.960331,0.374820
0.995467,0.341870
0.992933,0.226283
0.964234,0.363405
0.964826,0.292673
0.988135,0.262482
0.976212,0.264903
0.976828,0.201368
0.966840,0.289653
0.968766,0.374316
0.966276,0.209913
0.988924,0.255749
0.980521,0.206147
0.963682,0.280687
0.975123,0.368357
0.998203,0.341984
0.975561,0.348399
0.994004,0.376321
0.971809,0.296667
0.975761,0.247118
0.990008,0.312795
0.992700,0.279505
0.999626,0.212926
0.979430,0.303782
0.963200,0.326465
0.980926,0.260954
0.997733,0.245984
0.986108,0.357182
0.987839,0.244399
0.994476,0.366398
0.992980,0.284130
0.980500,0.229495
0.991360,0.359536
0.999136,0.396795
0.977552,0.377081
0.988893,0.329619
0.976241,0.220209
0.966297,0.324491
0.980137,0.231127
0.994721,0.290249
0.967587,0.394265
0.965585,0.322412
0.990086,0.347043
0.994365,0.219679
0.984833,0.215203
0.997620,0.315298
0.992157,0.342651
0.969781,0.255964
0.987963,0.318309
0.977212,0.356470
0.962649,0.319591
0.967387,0.239595
0.992314,0.378813
0.994404,0.345507
0.971398,0.258444
0.961104,0.217469
0.992371,0.261474
0.977084,0.310970
0.990233,0.296098
0.965877,0.220965
0.999476,0.349862
0.982182,0.388512
0.984425,0.370427
0.991516,0.315380
0.975719,0.363130
0.984430,0.388300
0.963507,0.381775
0.990367,0.246751
0.992131,0.254476
0.966262,0.399377
0.988160,0.386441
0.986041,0.311945
0.968935,0.392893
0.984432,0.275559
0.972370,0.356303
0.984918,0.318995
0.998046,0.369401
0.999741,0.361580
0.967867,0.332575
0.995201,0.254642
0.967764,0.218569
0.996469,0.222690
0.985812,0.370191
0.993073,0.279129
0.985569,0.389845
0.960612,0.246497
0.990979,0.391807
0.997117,0.386244
0.976889,0.264911
0.996166,0.348043
0.987290,0.256490
0.990084,0.339438
0.986985,0.319356
0.963048,0.257342
0.976022,0.329737
0.969003,0.239586
0.975294,0.375721
0.977580,0.371006
0.987049,0.222204
0.976067,0.254424
0.986875,0.285353
0.980819,0.379591
0.983982,0.243788
0.963198,0.262453
0.977500,0.206550
0.971879,0.285089
0.979085,0.207139
0.976589,0.275706
0.969114,0.256319
0.970472,0.391277
0.972476,0.382096
0.987550,0.315343
0.979661,0.398781
0.986673,0.371234
0.991978,0.328357
0.989508,0.218304
0.997079,0.255404
0.998359,0.222276
0.990257,0.207689
0.974221,0.324468
0.974701,0.386022
0.962704,0.382914
0.964858,0.295290
0.995245,0.216349
0.971501,0.201208
0.970522,0.260542
0.966408,0.203985
0.978987,0.279777
0.985539,0.373589
0.976946,0.375751
0.991232,0.362181
0.979297,0.229366
0.972106,0.309609
0.993348,0.317944
0.980296,0.232440
0.986438,0.387910
0.992505,0.252852
0.966617,0.290505
0.972511,0.391118
0.977505,0.304531
0.990429,0.210792
0.977262,0.221450
0.979770,0.377989
0.973194,0.285289
0.971516,0.371912
0.966456,0.216925
0.991426,0.206495
0.968684,0.380266
0.975464,0.377146
0.981164,0.306434
0.963379,0.290948
0.974597,0.387096
0.998621,0.393862
0.986313,0.209027
0.975150,0.327466
0.997413,0.225812
0.987459,0.224622
0.988765,0.210795
0.985141,0.200181
0.973774,0.397324
0.968665,0.378146
0.974082,0.290760
0.998434,0.259095
0.971947,0.352420
0.969708,0.354209
0.962110,0.283845
0.968797,0.331264
0.979213,0.245505
0.982076,0.268191
0.994476,0.385028
0.966388,0.202418
0.991978,0.388375
0.991303,0.219996
0.995583,0.372847
0.976529,0.323877
0.966390,0.324356
0.991803,0.392213
0.978333,0.334278
0.967953,0.279619
0.976856,0.257696
0.994294,0.284755
0.990753,0.257071
0.970293,0.373534
0.970586,0.278841
0.978855,0.232991
0.971492,0.242272
0.967492,0.281427
0.982032,0.290171
0.988374,0.221095
0.962065,0.204545
0.975489,0.304583
0.962984,0.248551
0.997828,0.286478
0.962058,0.389998
0.975775,0.359403
0.969765,0.282399
0.984574,0.328252
0.996353,0.289948
0.991874,0.335363
0.970306,0.271883
0.984007,0.268431
0.999466,0.379344
0.975715,0.278041
0.967316,0.202344
0.987335,0.232217
0.966620,0.245496
0.984632,0.314072
0.987894,0.242533
0.985158,0.386951
0.992699,0.275643
0.984873,0.237725
0.971073,0.377908
0.983000,0.267886
0.995537,0.350355
0.974357,0.237014
0.969565,0.334225
0.981065,0.297467
0.970635,0.221713
0.966953,0.285533
0.999300,0.299212
0.993172,0.378435
0.965093,0.267321
0.985457,0.334250
0.963768,0.279343
0.996578,0.365952
0.972558,0.262444
0.999303,0.221746
0.988394,0.252812
0.997826,0.333786
0.968690,0.387475
0.970258,0.384307
0.977990,0.335723
0.981368,0.362865
0.987109,0.367050
0.963379,0.266379
0.994205,0.375821
0.976618,0.388878
0.969796,0.360565
0.991371,0.244011
0.998982,0.308799
0.979753,0.306121
0.986162,0.226349
0.971692,0.263819
0.979167,0.372747
0.997984,0.246641
0.962177,0.313370
0.992573,0.218650
0.968908,0.346112
0.968230,0.384534
0.974224,0.348132
0.986541,0.200913
0.982839,0.261464
0.972400,0.219655
0.977051,0.373675
0.995671,0.293281
0.975109,0.358752
0.976032,0.337128
0.992601,0.286772
0.997844,0.246019
0.977588,0.351002
0.976903,0.328136
0.980833,0.210215
0.978914,0.218436
0.995370,0.208611
0.963734,0.372238
0.994205,0.357908
0.992811,0.379546
0.966516,0.330854
0.972567,0.329814
0.981671,0.371279
0.991016,0.217579
0.960229,0.225564
0.962118,0.287905
0.984644,0.291007
0.970451,0.393956
0.970053,0.391608
0.975194,0.290356
0.989340,0.347376
0.968950,0.242076
0.992423,0.316566
0.998909,0.240278
0.998235,0.374323
0.960989,0.229600
0.964954,0.366427
0.968989,0.287082
0.967092,0.357135
0.973078,0.364692
0.995703,0.388275
0.967899,0.204565
0.978172,0.396702
0.988416,0.290741
0.973734,0.386408
0.980345,0.332406
0.963570,0.353572
0.994329,0.394703
0.977387,0.383409
0.993792,0.366559
0.997457,0.335028
0.999831,0.384386
0.978153,0.387827
0.996568,0.305417
0.982548,0.213603
0.990532,0.231835
0.979329,0.277270
0.989276,0.364891
0.971273,0.228203
0.975148,0.263703
0.964547,0.304378
0.966201,0.340979
0.990244,0.288616
0.987346,0.372933
0.977757,0.283323
0.998108,0.262011
0.977590,0.297028
0.984667,0.225947
0.967709,0.364547
0.964130,0.281559
0.970938,0.230604
0.982617,0.399012
0.960056,0.216796
0.961822,0.262949
0.979593,0.210159
0.998658,0.387588
0.965127,0.394522
0.992813,0.393222
0.965799,0.247848
0.993956,0.280661
0.971536,0.259361
0.980976,0.391662
0.977174,0.386330
0.985202,0.269461
0.986818,0.300442
0.976080,0.335515
0.981210,0.351064
0.989296,0.258494
0.990865,0.363636
0.983255,0.306137
0.988554,0.273558
0.980202,0.386341
0.975767,0.200342
0.976687,0.373349
0.981322,0.207817
0.979243,0.209034
0.987269,0.340008
0.963311,0.230772
0.985221,0.269156
0.975130,0.329804
0.987002,0.315042
0.979325,0.256391
0.967566,0.318243
0.984729,0.214618
0.965768,0.371467
0.994074,0.272424
0.961140,0.394727
0.993525,0.265142
0.983427,0.358656
0.973573,0.297862
0.979602,0.396130
0.999592,0.284525
0.986995,0.323135
0.961471,0.241996
0.965209,0.221704
0.985745,0.378050
0.964043,0.257269
0.969112,0.211076
0.970918,0.263846
0.962920,0.270163
0.965145,0.378966
0.960932,0.249175
0.992958,0.237370
0.987277,0.292313
0.983376,0.219043
0.980665,0.271496
0.971448,0.272839
0.990670,0.351139
0.990839,0.333130
0.998319,0.207079
0.962069,0.249623
0.991082,0.351998
0.966135,0.327720
0.978383,0.377487
0.966446,0.223006
0.988827,0.269452
0.960241,0.266385
0.983167,0.381053
0.978082,0.370042
0.972470,0.382955
0.987423,0.219512
0.991426,0.211857
0.985782,0.314071
0.988757,0.274607
0.985198,0.277568
0.990816,0.284198
0.987390,0.243265
0.994962,0.237411
0.971620,0.298540
0.990753,0.272717
0.987876,0.265955
0.996072,0.258475
0.995979,0.334786
0.961830,0.398432
0.977481,0.390448
0.972558,0.205093
0.981618,0.332406
0.960576,0.328235
0.969191,0.205641
0.961344,0.368071
0.987513,0.330101
0.984633,0.286953
0.987060,0.385114
0.996252,0.268091
0.962082,0.315903
0.982366,0.222667
0.994117,0.200001
0.989020,0.359538
0.994037,0.334589
0.960638,0.283380
0.966871,0.324519
0.963782,0.242361
0.997754,0.228870
0.987361,0.241667
0.990752,0.351213
0.983415,0.279458
0.972907,0.208295
0.965502,0.318221
0.979538,0.294980
0.978182,0.360439
0.997647,0.297356
0.972255,0.228001
0.966009,0.278910
0.979545,0.311061
0.962410,0.224323
0.993832,0.281813
0.986527,0.313894
0.967825,0.384771
0.967818,0.224768
0.966859,0.380550
0.967124,0.225224
0.983678,0.318519
0.983036,0.351418
0.994279,0.380153
0.996731,0.368190
0.973449,0.264388
0.978388,0.208462
0.981539,0.238536
0.988868,0.391185
0.998338,0.392595
0.968362,0.394416
0.961698,0.295224
0.975299,0.259408
0.977437,0.318542
0.982416,0.341362
0.972318,0.260881
0.960695,0.306851
0.986986,0.300067
0.995920,0.234306
0.961826,0.325671
0.962403,0.223304
0.973684,0.280710
0.985268,0.340825
0.996744,0.361176
0.982203,0.375448
0.983456,0.347275
0.996693,0.292230
0.977520,0.228763
0.997996,0.271159
0.988136,0.231667
0.998125,0.370823
0.991072,0.375601
0.962200,0.327742
0.977120,0.293888
0.975219,0.257943
0.972696,0.208168
0.998319,0.358565
0.981537,0.351381
0.962412,0.279676
0.985348,0.298040
0.970326,0.276353
0.985838,0.362408
0.983994,0.215067
0.992470,0.343565
0.986356,0.268222
0.973566,0.390066
0.990474,0.272793
0.972683,0.222024
0.961504,0.239519
0.983116,0.323634
0.998125,0.293077
0.976075,0.311464
0.978798,0.279307
0.974421,0.274116
0.972809,0.379376
0.998692,0.398300
0.975746,0.204568
0.988713,0.295132
0.987002,0.270583
0.962078,0.365141
0.974515,0.242802
0.965080,0.272952
0.998778,0.315025
0.963019,0.247804
0.967794,0.288384
0.972016,0.265435
0.973128,0.398669
0.973729,0.268463
0.994902,0.257017
0.973816,0.274499
0.993134,0.282054
0.990266,0.326825
0.979289,0.380608
0.997050,0.234070
0.980548,0.211942
0.974446,0.397142
0.968685,0.280993
0.980360,0.384682
0.987980,0.249224
0.997582,0.390760
0.987666,0.286826
0.992279,0.223915
0.975622,0.333266
0.990497,0.234193
0.987372,0.251936
0.989822,0.313242
0.970250,0.397451
0.965608,0.229552
0.990973,0.284139
0.961609,0.321293
0.967417,0.218913
0.988356,0.396499
0.962492,0.236206
0.983775,0.234168
0.967821,0.205060
0.961855,0.388947
0.964217,0.258698
0.980744,0.213585
0.979546,0.323932
0.974244,0.256821
0.982254,0.280315
0.968519,0.217654
0.987593,0.224183
0.990102,0.289877
0.999163,0.316858
0.968211,0.315261
0.977135,0.226439
0.967300,0.206473
0.995582,0.287713
0.962321,0.319075
0.960229,0.338232
0.991069,0.289047
0.989844,0.309182
0.961696,0.353094
0.997504,0.343551
0.977493,0.235938
0.988765,0.317027
0.979576,0.323757
0.987237,0.345067
0.991341,0.255168
0.994045,0.399565
0.985188,0.385481
0.982265,0.283154
0.996130,0.281255
0.966009,0.365587
0.977126,0.368729
0.976152,0.220504
0.968481,0.304687
0.987584,0.327029
0.972912,0.268617
0.963295,0.381008
0.988885,0.305530
0.971477,0.269944
0.995166,0.371154
0.961894,0.273093
0.972171,0.316713
0.986726,0.263205
0.994448,0.398655
0.992456,0.305702
0.987223,0.281179
0.985006,0.207395
0.987389,0.228377
0.962890,0.269122
0.978350,0.228841
0.984433,0.289544
0.996200,0.220188
0.968820,0.241202
0.983005,0.356100
0.998206,0.371592
0.992190,0.354437
0.981201,0.233815
0.965679,0.371769
0.995948,0.202649
0.960350,0.327798
0.977631,0.209266
0.998839,0.237294
0.982629,0.300174
0.983376,0.229936
0.981430,0.300534
0.962865,0.357046
0.968452,0.316825
0.962611,0.282301
0.975261,0.392284
0.960001,0.252908
0.964899,0.251835
0.995461,0.360023
0.988795,0.240497
0.999329,0.231294
0.990510,0.247290
0.967366,0.320400
0.965042,0.389796
0.988613,0.338942
0.973408,0.398095
0.983797,0.345234
0.981758,0.281292
0.986095,0.273764
0.966792,0.243939
0.989891,0.219226
0.968740,0.254873
0.965105,0.358856
0.980100,0.210404
0.965669,0.393808
0.974542,0.338655
0.966753,0.285860
0.967457,0.229708
0.968875,0.349405
0.991086,0.350321
0.975186,0.347685
0.974969,0.233895
0.968424,0.282925
0.980379,0.385747
0.999216,0.394602
0.979217,0.200695
0.975331,0.371278
0.980112,0.313440
0.972467,0.396141
0.966641,0.279523
0.976870,0.314295
0.975544,0.259973
0.990074,0.224624
0.973128,0.378336
0.960677,0.337537
0.973008,0.306421
0.978328,0.210579
0.993924,0.245130
0.991110,0.341407
0.973412,0.265827
0.961833,0.285441
0.989013,0.277619
0.979981,0.211640
0.964272,0.397145
0.969525,0.373028
0.992459,0.246380
0.986637,0.344922
0.999296,0.299496
0.982275,0.308585
0.978372,0.208641
0.990838,0.276337
0.981938,0.347571
0.977856,0.383990
0.991336,0.235640
0.985163,0.215347
0.996774,0.303639
0.962900,0.313102
0.976046,0.265867
0.986003,0.372691
0.986262,0.375511
0.993871,0.396480
0.976874,0.351667
0.977435,0.350878
0.976253,0.266206
0.986167,0.378810
0.974513,0.276736
0.961430,0.264563
0.977253,0.371682
0.991582,0.395552
0.977431,0.221261
0.983552,0.332437
0.990567,0.397554
0.974602,0.372157
0.977683,0.328594
0.974117,0.317552
0.961847,0.262787
0.979842,0.222493
0.961792,0.355301
0.974968,0.254453
0.994029,0.349597
0.989225,0.386828
0.983774,0.205506
0.964030,0.214464
0.962317,0.362756
0.992401,0.207471
0.998570,0.292801
0.989783,0.223635
0.999354,0.331975
0.973159,0.224912
0.969136,0.329044
0.965267,0.300845
0.990531,0.309690
0.961729,0.266460
0.980236,0.315901
0.996345,0.215969
0.981491,0.327388
0.965064,0.201964
0.984497,0.307857
0.980970,0.354555
0.974179,0.379218
0.993406,0.352416
0.961696,0.295633
0.974856,0.261328
0.991654,0.229376
0.973955,0.367708
0.967549,0.238468
0.979676,0.245791
0.968416,0.257374
0.997204,0.261815
0.973661,0.250161
0.984442,0.212307
0.968198,0.272889
0.969323,0.205615
0.971710,0.211260
0.979796,0.272728
0.984872,0.285655
0.967328,0.258304
0.984967,0.201918
0.991391,0.255008
0.966521,0.318518
0.981630,0.235588
0.969212,0.395203
0.994013,0.340189
0.967952,0.364382
0.967337,0.267936
0.996423,0.259847
0.995366,0.318695
0.964960,0.372240
0.993635,0.264603
0.983490,0.231785
0.965446,0.232625
0.973618,0.352768
0.975115,0.312620
0.964861,0.290804
0.986045,0.315891
0.977037,0.323123
0.960587,0.292519
0.992899,0.338236
0.989988,0.290804
0.992952,0.385464
0.972511,0.225488
0.966319,0.320748
0.966100,0.395271
0.986262,0.270847
0.963096,0.260846
0.986918,0.319739
0.969956,0.379954
0.975331,0.207744
0.969687,0.222095
0.993507,0.216654
0.996798,0.248486
0.988157,0.218649
0.982757,0.295301
0.976623,0.318043
0.998526,0.255673
0.971480,0.216268
0.990363,0.269102
0.988622,0.206665
0.972745,0.295630
0.960253,0.396839
0.989016,0.264553
0.988691,0.325228
0.993142,0.363269
0.974270,0.299981
0.972041,0.390003
0.972342,0.215629
0.987754,0.263134
0.988796,0.392305
0.979380,0.257403
0.980006,0.362618
0.985600,0.346140
0.976339,0.333353
0.969946,0.398445
0.983059,0.275507
0.994357,0.370675
0.969025,0.237445
0.969361,0.338026
0.998672,0.235750
0.961465,0.332785
0.997784,0.389967
0.982590,0.361950
0.996021,0.355068
0.991322,0.293649
0.979802,0.224620
0.982884,0.297059
0.971841,0.350409
0.998302,0.324243
0.962782,0.323831
0.973839,0.328136
0.961826,0.276558
0.989714,0.235833
0.986418,0.318971
0.999377,0.315137
0.994973,0.394614
0.992731,0.360967
0.971369,0.348680
0.983962,0.262413
0.987365,0.321159
0.993436,0.383656
0.978050,0.339036
0.972718,0.285541
0.965605,0.235452
0.969534,0.285297
0.994137,0.318650
0.995006,0.366942
0.995538,0.358707
0.997723,0.353364
0.996192,0.200896
0.981378,0.274053
0.965513,0.225631
0.967060,0.304111
0.966714,0.322484
0.972229,0.207623
0.971523,0.273348
0.970672,0.234974
0.975590,0.385880
0.990024,0.382807
0.973725,0.291147
0.988354,0.316726
0.966902,0.389327
0.980649,0.201818
0.986004,0.266566
0.979986,0.230628
0.993004,0.364499
0.966765,0.238719
0.992651,0.391331
0.973999,0.274985
0.960773,0.371052
0.965398,0.334622
0.962154,0.252222
0.961632,0.273491
0.984458,0.359477
0.977907,0.244651
0.987149,0.378652
0.996205,0.303345
0.997066,0.384827
0.991139,0.303712
0.979901,0.237344
0.995814,0.360891
0.967833,0.216682
0.993818,0.304999
0.981511,0.292256
0.965296,0.240176
0.979654,0.392936
0.985259,0.263718
0.987281,0.287994
0.973153,0.308571
0.976194,0.390744
0.968995,0.310931
0.997638,0.211885
0.961248,0.373990
0.982401,0.244788
0.999516,0.250883
0.967750,0.381412
0.986251,0.266034
0.960771,0.385511
0.998563,0.380670
0.976830,0.298151
0.972499,0.252229
0.975574,0.392184
0.973335,0.394255
0.964944,0.355583
0.980831,0.284917
0.994599,0.243588
0.973839,0.328107
0.963471,0.360422
0.965556,0.366094
0.994731,0.330725
0.980664,0.376981
0.989366,0.343712
0.973998,0.394300
0.966133,0.209075
0.981223,0.270115
0.985993,0.208247
0.990390,0.363813
0.964076,0.392445
0.969498,0.231422
0.987419,0.322510
0.991005,0.311538
